COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,VIDEO
z13qdpxqiziasxzsv234hhqoeretuhabc04,Merenguette,2014-10-21T04:52:03,this video is great .....!!! I love this........and like much katy perry﻿,0,1
z12nivexgtecgn3dd233jpupkve4gztnk,Tomke Brate,2015-05-19T20:02:18.759000,....I stil lisening this :)﻿,0,4
z133yfmjdur4dvyjr04ceh2osl2fvngrqi4,Darrion Johnson,2015-05-29T01:27:30.360000,Wow this video almost has a billion views! Didn&#39;t know it was so popular ﻿,0,3
z13gevgohyzktbztz22mcrcpntfxvpvan04,Wumrogue lite,2014-01-20T17:29:52,https://www.facebook.com/pages/Brew-Crew-2014/134470083389909 Like this  facebook-page! Chance to win an Iphone 5S!﻿,1,0
z13cydjppmiostv1l22dtzd5xnbjebax004,Giang Nguyen,2014-11-06T04:54:22,More... http://www.sunfrogshirts.com/Sunglass-World.html?24398﻿,1,0
z12ytrbydy2ogluio04cfdmrdvn4ijrr3kg0k,Braiden Short,2014-09-03T22:46:22,http://shhort.com/a?r=HuPwEH5ab﻿,1,1
_2viQ_Qnc6-hMCH52bsWm38Ur7cdAPSdC3SmpC0-9YM,Fiddle Me Silly,2013-08-16T12:06:30.190000,Check out  these Irish guys cover  of Avicii&#39;s  Wake Me Up!  Just search...  &quot;wake me up Fiddle Me Silly&quot; Worth a listen  for the gorgeous fiddle player!,1,4
z12ufrszxq3zstw0r22yfbipvqvaypold,josson 64,2014-11-07T15:58:57,SUPER!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,0,0
_2viQ_Qnc689wLmW6MeEZ9rga7i5ZYz1G3IZmSHeWEQ,John Jones,2013-09-07T10:25:25.376000,Ouf Ouf OUFFFFFFFFFFFFFFFFFF!!!!!!!! :),0,4
z13xw1iqty25xhrcb23eg3yjrzift5yfq,ownpear902,2014-07-22T18:44:36.299000,"check it out free stuff for watching videos and filling surveys<br /><br /><a href=""http://www.prizerebel.com/index.php?r=1446084"">http://www.prizerebel.com/index.php?r=1446084</a>﻿",1,2
z12kchhgyvetifahq04cez1gdnfhfltxvcg,Ayano Hattori,2015-05-21T00:04:37.489000,I loved this song when I was in my teenage years!﻿,0,4
z13ttt1jcraqexk2o234ghbgzxymz1zzi04,Cony,2013-11-28T16:01:47,You should check my channel for Funny VIDEOS!!﻿,1,0
z12duvyaxqmrstxs3223jdjjrsb0wllzn04,Vivid Phantasm,2015-01-31T23:42:34.531000,Men stop being naive idiots believing in love and believing that women actually respect you.  Want a more fulfilling drama fee life? Check out MGTOW. There are many channels here on YouTube that you can chose from which will give you all the information needed. (Caution: Not for men who enjoy being disposable providers of utility)﻿,1,2
_2viQ_Qnc6_pJLNSe-ysm1Q4pDNKWrl6EWw0cSIBV14,Ali Reza Nipu,2013-11-05T06:23:41.092000,"I really love watching football and also I’ve started off making income with out financial risk from acquiring bonus deals. It’s this weird technique where you wager on something with one bookmakers and bet against it on Betfair. You secure the bonus as income . A chap named Jim Vanstone is finding the wagers free on his own website Vanstone Secrets (Google it!). I’ve made about 500 quid thus far. And it is cost-free. I guess the bookies pay him to obtain new consumers, yet this actually works.",1,4
z13by3wrfuykidc2z23vux3iesumfjfml,Jesse Basurto,2014-12-12T08:50:18.674000,Check out this video on YouTube: I ﻿,1,2
z12nsngbgzqwyxnmk22sibsqbwqlzfuva,John Chen,2014-09-13T15:37:09,Boooobs﻿,0,1
z133gjpr2ybqthyjt04cjjhrtwucsxw4tpk0k,PinkyThePuppyProductions,2014-11-08T03:11:40,I am now going to voyage to the first comment...      Tell my family I loved them. 😢﻿,0,0
LneaDw26bFu2MoxKYLTd1zwJ-rs2k3ODQNQUJazVmcU,Frozthax,,e.e....everyone could check out my channel.. dundundunnn,1,3
z12yw1nglsawyxbjt04cfrzrtqiqxxsw2k40k,Xerota,2015-05-16T13:30:23.531000,"Almost 1 billion views, nice.﻿",0,2
_2viQ_Qnc6_kxEjV8Ut57SeEGdqSKmC8VGP1K38Q2qY,Scott Johnson,2013-10-18T19:45:43,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?",1,4
z13lzzd4yrzbhzaez22gfnvw1nugw5k0h,OfficialBladeDoesGaming,2015-05-17T11:03:22.388000,Best song ever﻿,0,2
z135hlk5grfwjhmym04ced0gyzrvsn5avuw0k,Nirab Valobasha,2015-05-27T21:31:38.388000,I like shakira..﻿,0,4
_2viQ_Qnc6-adCzTDLAhqNVQ5hFYcjPyPI5m7pHY4BY,Lizzy Molly,2013-09-09T17:34:07.052000,PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS,1,4
z12qxxchsv2oetuut22jwxur3tjjcvmw004,D Germain,2014-10-29T21:34:30,please look up DHG SONGS this is my playlist with a bunch of amazing songs ﻿,1,1
z13th1q4yzihf1bll23qxzpjeujterydj,Carmen Racasanu,2014-11-14T13:27:52,How can this have 2 billion views when there's only me on the planet? LOL﻿,0,0
z13cw35rwznvud1jt04cgl4zfpaqxj2z4qg0k,Raphael Lipusch,2015-05-23T17:07:04.122000,I love shakira<br />❤❤❤❤﻿,0,4
z13fgt5wtsf3znibb04cgrfgasztuv5q5wk0k,Diana Roque,2014-11-08T04:43:22,"THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON, 2 BILLION views omg﻿",0,0
z13ijbpyhnvtddsue223c3pgilfjs3pmv,Ibtihal Baho,2015-05-25T11:21:16.857000,goood﻿,0,4
z125ef44tkipszbsq22firvzrwqpi3qdd,Andi Arizmendi,2015-05-25T03:30:30.047000,I like it﻿,0,3
z12scbmwdyaogtjcc223gjn4dpzmerkt3,Angie Schear,2015-05-22T16:01:46.636000,This song is true because it is insane because boys will do this to a girl and it is not true that people say that a guy will never do it to a girl but boys YOU LIERS NOW STOP TREATING US GIRLS THIS WAY YOU ALL SUCK!﻿,0,3
z12mzferzsanzhld022fhhdarrusivwkq,marye,2014-11-06T04:42:33,Oppa! Yeah! Best Song!﻿,0,0
z13mjtpierebfrgvv22dch3o2sm3jnnp304,Marieke Sp33lma,2014-09-16T12:53:43,Watch my videos xx﻿,1,1
z13ufbpg5smtedf4v04ci5gqvqemyb2jsp00k,OFFICIAL LEXIS,2014-11-04T20:24:58,Hi everyone! Do you like music? Then why not check out my music channel.  The LEXIS band will be uploading their own songs and covers soon so don't  miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one  click. -&gt;﻿,1,1
_2viQ_Qnc6-PfOjDtTwbTalW_5TRtvBKMcHZdDrcI2o,laura elliott,2013-07-16T05:48:01.795000,i watched this because of the large amount of views and now i am convinced it is because that girl is so hot,0,4
_2viQ_Qnc6_rdI1pDiJrFRv9uqSk3MizTk-rQeALntU,Noise​Break,2013-09-21T22:11:23.900000,Subscribe &amp; Like /watch?v=5tu9gN1l310,1,4
z13vz1qqzlq5flz2k223znxpkmvgutlei,b0b1t.48058475,2014-10-12T03:45:07,i rekt ur mum last nite. cuz da haterz were 2 much 4 meh lik dis if u cri evertim and sponswer mi robox vidz https://www.indiegogo.com/projects/gimme-dem-moneyz-4-roblox/x/8851222#home﻿,1,1
z12lgxdibmu3vd0tt23nh3k4gkathp1mj,Nana Diaz,2015-04-26T20:44:52.830000,Check out this video on YouTube:﻿,1,2
z12twzjoszz0xxuo304civmjxyjiv3hg5rw0k,MrCollinGabriel,2014-09-20T00:50:13,"This is fucking shit. From the first notes, that becomes clear. Complete  and utter shit. May God come and cleanse the earth of the complete and  utter idiocy which is humankind.﻿",0,1
_2viQ_Qnc69uhVbXr8SjkhLHu7T1HOxqrEF1f6h8vUA,Finuccsi Aka csincsilla3M,2013-09-21T15:43:40.171000,/watch?v=Dtqcftr1Fac JUSTIEN BIEBER CAR 2013. LIKE&amp;SUBSCRIBE,1,4
z12txfjzxvnaez5ov04cgjkbhnrnt3nzv04,Belinda Mitchell,,Check out this playlist on YouTube:﻿,1,3
z12bv5zxvpryjjspn04cdfwz5lrtzjhooqw0k,Peter Johnson,2014-11-06T01:44:12,Get free gift cards and pay pal money!﻿,1,0
z12wu1hapwjnvdrwe04cdj4ogu31cpjgnbw,KAM IL,2015-05-23T16:06:50.834000,I remember that torunament like it was today.﻿,0,4
_2viQ_Qnc6-jJD3XsdtbSW-9MCGB_Xp0nl2NhTBgdGo,RapStarz Coleman,2013-08-27T21:12:40.752000,I Know Y&#39;all Can Check Out Amy Music Because Yall Got Me Go To Da Channel,1,4
z121gbuy2unhc5m4n04cf3kyslqhepeqgvo0k,Santeri Saariokari,2014-09-03T16:32:59,"Hey guys go to check my video name ""growtopia my story""﻿",1,1
z13ajr3ainzmg1lnd23gwt2phxmcsfbbu04,Dloga2,2015-03-31T03:01:14.438000,Subscribe if you are watching in 2015﻿,1,2
_2viQ_Qnc68Lfu14asBabOAcqL9B7Anp_6zX66rSWP0,42o2 Studios,2013-10-01T19:10:56.808000,Check out my covers please!,1,4
z120thzonkjsz3euu233jn0alpmcupqtk,xsilvermistx,2014-11-07T13:17:57,"I've figured out why I dislike this song: it's supposed to be a power  ballad right? Something that's uplifting and motivating by the end.  However, the final chorus has NO extra UMPH at the end and actually sounds  just like the first one. Instead of crescendo-ing into a powerful finish,  ""Roar"" just says on the same wavelength. It falls flat.﻿",0,1
z13cehkhxmugujbdh23ehzcijlfhcr4h204,Karen Cervantes,2015-05-24T00:15:08.291000,Love Song﻿,0,3
z13kdx4bjwevyfhfy222jhvo2nvsdxzyt04,Alanoud Alsaleh,2014-09-15T18:27:56,"I started hating Katy Perry after finding out that she stole all of the  ideas on her videos  from an old comic book. Yet, her music is catchy. ﻿",0,1
z12avpyabxyzgdpjm04cj5mhyt22jdcbzow0k,Ezequiel Escamilla,2015-05-24T09:45:22.706000,I love your songs eminem your the rap god﻿,0,3
z133xzqp3ubgyf2ko22osxkrfzvbd5b2y,TheInfectedDoge Gameplay,2014-11-07T05:04:28,most viewed video in the world﻿,0,0
z132wd4ywmicxj2gn04cdfhilyryjhmjhk00k,JuanPa Rap,2015-05-28T23:23:41.231000,Eminem is idol for very people in España and Mexico or Latinoamerica﻿,0,3
z13oexlyfxivznriw04cdxmqqpmgy3bi5z40k,Jimmy Hopkins,2015-05-27T20:02:52.297000,this fucking song like a&#39;n oreo the only white part is the good 1﻿,0,3
z12dujcgssjgd505g04ce5zzlka4d1p40vs0k,GX2re,2014-10-26T08:33:48,Katy Perry can't sing for shit. All i hear it autotune.﻿,0,1
z121cngqep23db2o404cjf4zvsf2cjerdaw,TLouX music,2014-11-05T22:41:42,Add me here...https://www.facebook.com/TLouXmusic﻿,1,0
z12cffepsub4gv5z204cjn5zykntdz45ygk,Meneer Mandje,2015-05-26T11:51:10.891000,Ah. Good old times (:﻿,0,2
LneaDw26bFvwhMGEs3mKR9qcJjIwC7L04F9DEGkLQfY,Drake Gagne,,I KNOW YOU MAY NOT WANT TO READ THIS BUT please do  I&#39;m 87 Cypher an 11 year old rapper I have skill people said .my stuff isn&#39;t as good as my new stuff but its good please check out my current songs comment and like thank you for reading rap is my life,1,3
z12lxpco5rekcfhem23zgptr3lijs3njg04,Marcus Wilkes,2015-03-05T10:52:51.062000,Check out this playlist on YouTube:﻿,1,2
z123gh5o1pibgntf222einrisrfasnha104,Romeo Sweeney,2014-11-07T13:33:12,this has so many views﻿,0,0
z13uxtggrz25vlgcy225xf5yqweagnrra04,rachel perez,2015-05-25T14:05:18.188000,the song is sad﻿,0,4
z13pdz0imlendr3es23zsv5iflbewhedb,Lxflys yolo,2015-05-17T03:57:28.997000,Let get this video to one billion views﻿,0,2
z13ytrypzmmxwrqsw22hfhf4ivbot5w2q,Hollz C,2014-11-08T09:17:52,I'm watching this in 2014﻿,0,0
z13nvtepirfuhrral04cc10xkkygibq53t40k,"nobleMC | Minecraft, GFX and More!",2014-11-08T10:48:41,If I get 300 subscribers by tomorrow I'll do a epic Hunger Games Video! ﻿,1,0
_2viQ_Qnc6_QZJzAERyAVzhcr3jy2ctVM4zQMfesQWQ,The NeedleWork,2013-10-12T09:32:49.512000,Check out my channel :),1,4
z13sfvhiwxmqz3xad04cddehoyr5g1i5c0s,TWIN MELODY,2014-09-02T19:57:01,"  HI!:D!:) We’ re TWIN MELODY ,17 year old twins :) WE DID SOME COVERS!!WE DID A COVER OF BIRTHDAY BY KATY PERRY!!  PLEASE JUST TAKE 1 SECOND AND WATCH IT!! THANKS,MERCI,GRACIAS,DANKE,OBRIGADO,GRAZIE ….    !!!  &lt;3  XX HAVE A NICE DAY!!:D﻿",1,1
z135vx5jfu2mfvwvr22cj11wupbtfr1gz04,MrBrunoExtreme,2014-11-05T15:10:43,Suscribe my channel please﻿,1,0
LneaDw26bFvYw369Q5okcXCmHP7yDxn75UhHEKdI8Kc,AllDailyVines,,hahahahah ♥♥♥♥ :D like vines ?  Subscribe to me for daily vines,1,3
z12wjxmyvzr1yps4d04cfrexyorisrfqpc0,Dovydas Baranauskas,2014-11-07T14:29:19,https://www.tsu.co/Aseris get money here !﻿,1,0
z13zdpqz0qflhrha104cdxir0pbct3v4iys0k,France Silva,2015-05-21T21:54:55.768000,BR﻿,0,3
z120ubqoukjxu1ktp22xfvexvyu3xzkbv04,Jasmin Lopez,2015-05-20T03:52:41.589000,I like how the robot shuffles he shuffles good﻿,0,2
z12aezowoqbjf3sn223hc1xrita3f3oz404,UKz DoleSnacher,2014-11-08T02:18:42,Remove This video its wank﻿,0,0
z13gdxtwjrjoczd5h04cejcqqpedxxoyn34,Aleesha Hoover,2015-05-22T14:44:13.619000,Love the video ﻿,0,3
_2viQ_Qnc68BaXGVkheyDuF79FU05zYyvT-Q5xFyHzM,Alaa Foad,2013-09-06T18:32:07.187000,I love this song,0,4
_2viQ_Qnc6-CRJO_6pvsByopsnD3qpCbK0IPhkvTuS8,RanMC & RVNNIN' RVNN,2013-09-26T20:13:40.670000,Hey check out our new musicvideo &#39;&#39;Life&#39;s a celebration&#39;&#39; Peace !,1,4
z13kyh3gdnnzdvxjt04ch5xzwlvjyfujpik,Lauralyn Karoll,,"<a href=""https://www.facebook.com/groups/100877300245414/"">https://www.facebook.com/groups/100877300245414/</a>﻿",1,3
z12jwtvwcrmks1xbe04ch5nikwnscb4iqr40k,Athena Gomez,2015-05-23T20:45:58.511000,Your the best♣♥﻿,0,4
z12xyzfbixyuxf5wm04ccn2inoiyevdqwgo,PDV10,2015-05-23T02:32:21.664000,charlieee :DDDD (Those who saw Lost only will understand)﻿,0,3
z13nuzezjmfpcjqzm04cftuaxpb3gjmxevw0k,MarianMusicChannel,2014-08-24T03:57:52,"Hello! I'm Marian, I'm a singer from Venezuela! I was part of a boy-girl band named cubik, and I'm now singing on my own  'cause I wanted to play my own pop and pop-rock songs.  It would mean a lot if you could have a look at my channel to check my  music and watch my new video!! and if u like, subscribe to it! XOXO THANKS!!  PS: if you like a lot my channel, you can share it with your friends!!  Haha!! LOL MARIAN﻿",1,1
z130ilq4jomxx1poy04cjvniyzbqjzrjpqc0k,Play Now,2015-05-20T10:06:29.780000,like me﻿,0,4
z13ot51yusa1htugp04cffzh0knkz55ae4w,Alexis Dean,2015-05-18T15:00:30.430000,Its funny because I listen to rock and death metal. But i like this.﻿,0,2
z12icv3ysqvlwth2c23eddlykyqut5z1h,Eric Gonzalez,2015-05-28T20:47:12.193000,"860,000,000 lets make it first female to reach one billion!! Share it and replay it! ﻿",0,4
z13zv3phsxnput04k04cdnkw4svghdnas4c,xxxTheMikeTxxx,2014-11-07T19:33:03,Will this song ever reach 7 Billion Views?﻿,0,0
z12ig3mwynaxu5vtr23ed33wdofvwp2ve,hassan ss,2014-11-05T11:36:42,https://www.facebook.com/photo.php?fbid=313454548839369&amp;set=a.207230212795137.1073741825.100005244783212&amp;type=1&amp;theater  1111111111111111111﻿,1,1
LZQPQhLyRh_C2cTtd9MvFRJedxydaVW-2sNg5Diuo4A,adam riyati,2013-11-07T12:37:15,"Hey guys check out my new channel and our first vid THIS IS US THE  MONKEYS!!! I'm the monkey in the white shirt,please leave a like comment  and please subscribe!!!!",1,0
z12ftpab5svihfffz23kf3iiymiwjzesi,trespasser4000,2014-11-04T22:07:22,This song never gets old love it.﻿,0,0
z12cdlswetvnejcri04cex0jfwy2u3tzj54,Rafi Hossain,2015-06-05T19:55:08,Honestly speaking except taylor swift and adele i don't lile any of the  modern day singers. But i must say whenever i hear this song i feel  goosebumps. Its quite inspiring!! Thanks miss Perry!﻿,0,1
_2viQ_Qnc6_VU7QGeFKeturpUPwo-jDiYu85rbtMPS8,fatiha el fallali,2013-09-05T18:08:08.377000,Shakira,0,4
z12ourggdn2gzzqoz04cgfno3un3ufjr0h0,Metroshuffle,2015-04-06T10:15:16.804000,"Check out Melbourne shuffle, everybody!﻿",1,2
z12uvzpw4tufgf2qw04chd5abu3uvf4rw5o,Eric Gonzalez,2015-05-24T15:35:03.844000,"To help shakira become the first female to hit 1billiom views, I&#39;ve decided to watch this Video at least one a day. Everyday! Shakifans we r so close just hit the replay button !!!﻿",0,4
z12csjyqqru3tvlcb22hz3vrrn3jzfzyg04,Thiago Andrade,2015-05-25T08:08:49.121000,Nice vídeo shakira good﻿,0,4
z12muzijetuwf3qgm04ce1nafxvtj535ao40k,Trollsif Stalin,2015-05-21T01:05:19.225000,"I believe that soccer promotes terrorism. Bad choice, Shakira.﻿",0,4
z13wtn0o5ueli5m4b04cdjnjqzb5xftz4hw,Chelsea Yun,2015-05-23T07:17:09.691000,i hate rap﻿,0,3
z13csrxzhwnis5zg404cdxpyrpbvtdcocz40k,Boksu Boc,2015-05-23T08:36:40.952000,EMINEM&lt;3 <br />the best rapper ever&lt;3﻿,0,3
LneaDw26bFs2GO5DvyLUXUhG7rNJ-Gb4pMhtnYgCRmY,ryan cooper,,subscribed :) btw you have a good style keep it up brother :)),1,3
LneaDw26bFun23MY7WyKqy2ranhq31GL0qSYL-0X9Xg,Joseph Jackson,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at MONEYGQ.COM ! Visit MONEYGQ.COM and check it out! Wazzasoft Industry Sertave Wind Tendency Order Humor Unelind Operation Feandra Chorenn Oleald Claster Nation Industry Roll Fuffapster Competition Ociramma Quality",1,3
_2viQ_Qnc69HTQ21lx0wtZ4TFYSpc_gMDApvlQt0q8o,Ishfaq khan,2013-10-21T07:18:41.460000, plz i wilsubscribe me frndzzl subscribe u back,1,4
z12zu5v4qlruc11zc04cg5rrnzjehpzwv3g,SergiBeCa Official,2014-09-12T03:39:36,Can you check my videos please? Don't hate me :( Give me one oportunity﻿,1,1
LneaDw26bFtHv3jHn8C0y5MliNA2oqkPogUL4HmsZPQ,Lil M,,Lil m !!!!! Check hi out!!!!! Does live the way you lie and many more ! Check it out!!! And subscribe,1,3
z13msngo3qvwx1ym223pehqgouexzdmnm,xXxPWND 420xXx,2014-07-21T11:05:51.945000,HOW MANY THUMBS UP FOR LOUIS SAVING THE DAY!?!?﻿,1,2
LneaDw26bFupwvoW3Go_MqiZr35wklInwfOlKebxCYE,Anon,,"youtube.com/watch?v=2ASFn9ShgHk&amp;feature=youtu.be  please check out my song. looking for feedback, and supporters.",1,3
_2viQ_Qnc6-M29TD0eSrvhfMU9n1v7kunCbSMqnODXg,Abdullah Alawani,2013-10-02T12:49:44.963000,I love you,0,4
z13ywdzqsnmjhts2v22qzrhpxzn5frizg04,Eidya Pal,2015-05-25T14:43:55.353000,i totally love this song. absolutely fantastic! i love ya shakira!﻿,0,4
z134y1ki5svvwt43i23wz5kqsxmaettuu,AlabaGames,2015-05-22T00:31:43.922000,Subscribe my channel  I RECORDING FIFA 15 GOALS WATCH NOW :D﻿,1,4
LneaDw26bFsHGo2NsZjHkppLdvkxCkgu3s2nWi99Oa8,MrJtill0317,,┏━━━┓┏┓╋┏┓┏━━━┓┏━━━┓┏┓╋╋┏┓  ┃┏━┓┃┃┃╋┃┃┃┏━┓┃┗┓┏┓┃┃┗┓┏┛┃  ┃┗━━┓┃┗━┛┃┃┃╋┃┃╋┃┃┃┃┗┓┗┛┏  ┗━━┓┃┃┏━┓┃┃┗━┛┃╋┃┃┃┃╋┗┓┏┛  ┃┗━┛┃┃┃╋┃┃┃┏━┓┃┏┛┗┛┃╋╋┃┃  ┗━━━┛┗┛╋┗┛┗┛╋┗┛┗━━━┛╋╋┗┛ CHECK MY VIDEOS AND SUBSCRIBE AND LIKE PLZZ,1,3
z12mdpxzzvmxwfevl23juhzibvqyvp52s,Martwy Karas,2014-11-07T19:33:46,Katy Perry's songs are the best of the songs of women artists.﻿,0,1
_2viQ_Qnc686iGqhAHKEeclAngy8MjvOxAo1hFpatHc,Krystian Konrad Moreński,2013-09-06T09:38:13.854000,"Part 5. Comforter of the afflicted, pray for us Help of Christians, pray for us Queen of Angels, pray for us Queen of Patriarchs, pray for us Queen of Prophets, pray for us Queen of Apostles, pray for us Queen of Martyrs, pray for us Queen of Confessors, pray for us Queen of Virgins, pray for us Queen of all Saints, pray for us Queen conceived without original sin, pray for us Queen of the most holy Rosary, pray for us Queen of the family, pray for us Queen of peace, pray for us ",1,4
LneaDw26bFvnMp5q__XiHBvyky8sw2uF9b-ZfDZi2to,WeTheDopeSquad,,WATCH MY VIDEOS AND SUBSCRIBE,1,3
z13rv5wieu2fdnogl04cdl0bdmjuunpwcnk0k,C Williams,2015-05-18T21:51:36.079000,Check out this playlist on YouTube<br />﻿,1,4
z13fupk5zkfpjhnws04chl4w3zf0dnkrkl40k,Berthe Etale Bengue,2015-05-21T15:34:32.783000,Like﻿,0,4
z12fgjx5zknbitgw104ce3op4v3nzlaxzqo0k,Young IncoVEVO,2014-11-12T07:14:06,Check out my Music Videos! Fuego - U LA LA Remix  hyperurl.co/k6a5xt﻿,1,0
z13zyrkzxm21hblzq04cgl4yslaoc1zh52g,Abhishek Kumar Gendah,2014-11-06T12:56:46,And somehow she has access to makeup in the middle of the woods...﻿,0,1
z12zz5eqkxqfzxcof04cjfow2lf5c53hbcc,Nader sheckler,2015-05-22T23:24:03.588000,#1 song in world even in 2015﻿,0,3
z13zudmjvnayvjjfq232xdtghk33thhtk,Juan Aimar,2015-05-21T18:52:17.472000,Anybody else here in 2015?﻿,0,3
z13lwnoznomnynobc04cd5oylkz4vbngkhk,Silvia Bascur,2015-05-28T03:26:23.957000,wow!!!!!! increible song!!!!!!!!!﻿,0,2
LneaDw26bFu1Ru9jx_4ZrghWiGAVmVtFPtTTpL7ihGI,deazy99,,"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you",1,3
z12oipfxfzrndpzvj22ae30gytqufhgrl04,01FLHT,,Check out this video on YouTube:<br /><br />Eminem is amazing. ﻿,1,3
z13eulmg4uqsitk4a04cfjxzhpiqj3pycrg0k,Villads Hallundbæk,2015-03-14T16:16:22.607000,like this comment please﻿,1,2
z12kj5iz2obvunpm222oynsjrnmvjhkvj,LuckyMusiqLive,2014-10-30T17:58:18,this song gives me strength! love her lyrics. this video really brings the  lyrics to life. I'm getting known fast because i rap with meaning.. thumbs  up if you piss next to the water in the toilet so its quiet...﻿,1,1
z13vcxagnwzruv4yn04cg3dzxsvkelcqgyk0k,Nedim Alp SEÇGEL,2014-11-01T02:37:29, Facebook account HACK!! http://hackfbaccountlive.com/?ref=4477063﻿,1,1
z13kfpwrhzeuvfavb221yxoj3ynsi5vjo04,Warcorpse666,2015-05-26T02:23:11.364000,so spousal abusue cool that&#39;s great﻿,0,3
LneaDw26bFupd-SDZSJybM-YnylZY3yw4Hx0dpG5Ars,deazy99,,"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you",1,3
LneaDw26bFvpoWuT_30FVDq9XRmjOIn_01gQXnGANo4,Notorious Niko,,"Hey guys im a 17yr old rapper trying to get exposure... I live in belgium where NO ONE speaks english so i have to resort to this gay SPAM...  Check out my 2 latest tracks as they are probably my best.. Audio isnt the best but im gonna invest in some real equipment for my next track..  Please Thumbs this up so others can see.. or hey dont just check me out yourself and leave a response and a like :D  Thanks in advance, you guys will be part of making my dream come TRUE   -Notorious Niko ",1,3
LneaDw26bFs8EyO6vOIKjYpRt-sa-JxqbsTjjcbiPaQ,Adela Korman,,  Check out my SEXY VIDEO :*,1,3
_2viQ_Qnc6_QPhRwA4ZFbviXqXHvKyKJb7UivUZFUH0,TheEpicMixx':)x,2013-08-08T14:54:45.831000,Please.. Check my channel out:) I subscribe back..;),1,4
LneaDw26bFsJd_Nwz5Hi7qWxPhPBjDRYOlUjtLgDwsk,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,1,3
LneaDw26bFvk4DAhUcCJKLzujguS_mf4eS_LdZjARzE,M.E.S,,hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential,1,3
LneaDw26bFvJRNWu0ts5Srp6x9BJYYPEHyXnuEF760k,Alex Weight-Loss,,Fruits and vegetables give you longer lasting energy for weight loss.  Check out youtube.com/user/36loseweight.,1,3
z13mxl3zavzfc55as04ccf4ifo2textrofs,Honesty Wright,2015-05-20T19:58:06.997000,hay my is honesty wright i am 12year old  i love your song thank you for makeing this song i love this song so much sometime harts can get breaken  people kill  they self or go cazzy i  love you so much thanks 😱👏keep on go  make  sure you doing your   dream is comeing rule  good luck﻿,0,3
z12iyf2wkybwerg5104cddairnrzf5vwoog0k,Anastasia Trevla,2015-05-23T18:35:07.666000,I love  Shakira !!!!!! ❤🎵🎶🎼🎸﻿,0,4
LneaDw26bFttCkyddOJEPH8MvdMEkuYK_CTH-fLEm8E,lisabelb,,CHECK OUT MY COVER OF LOVE THE WAY YOU LIE PLEASE!!,1,3
_2viQ_Qnc69WextJrbKBgZtDWQiRWlkxS317fouQMYc,Chris Boatsome,2013-08-30T22:41:51.117000,Hey dickwad - we&#39;re all africans. The colour of your skin just tells us something about how long ago your ancestors left Africa.   Check out Baba Brinkman - he has a song called &quot;I&#39;m A African&quot;   Go learn something.,1,4
_2viQ_Qnc69IkplAQG3gXtQ9y40h_rrQsgjJk3v_MOk,Gintoki Sakata,2013-09-06T19:35:01.117000,Love it,0,4
z12hsre40qqswblvg22kvlrhgznxul1xu04,JH Simene,2015-05-24T22:24:17.416000,Subscribe me please. i&#39;ll promise i&#39;ll sub back﻿,1,4
_2viQ_Qnc6_lxLB2IBIspObma9o3R5-8SwQnc8zq9Sk,Alain Bruno,2013-10-04T14:24:49.500000,Shakira is perfect,0,4
z12lfnvjjm3vi1fsx23mdjc5rpu3x3kox04,Jd Hurst,2015-05-23T01:50:08.642000,Check out this video on YouTube:﻿,1,2
z122ghagzyvyzrv3b23fzf4pelvusdoub,a carlton,2014-11-06T00:55:49,I LOVE YOU!!! Because u make me smile when im sad you cheer me up with your  beautiful songs (: &lt;3﻿,0,1
