id,text,label
2624,Leandro groffoy la re concha de tu puta madre mereces morirte por pelotudo,non-sexist
2625,En serio Seokjin no esta entre los rostros mas guapos??? Me quieren ver la cara de estúpida EL MERECIA EL PUESTO NÚMERO UNO HIJOS DE PUTA,non-sexist
2626,"ME CAGO EN LA PUTA ALFRED MERECÍA SER FAVORITO. VIVA MICHAEL JACKSON, ETERNO EL REY. ALFRED ERES GRANDE NENE #OTGala7",non-sexist
2627,La puta mierda es que las dos chicas son puto guapisimas y super maduras y yo me cago en dios porque a ellos les conozco tan tan bien y se tan bien que son unas verdaderas personas horribles super vagos y manipuladores que de verdad me duele todo,non-sexist
2628,La unica diferencia es que a ella si le importan las cosas y tu eres una PUTA,discredit
2629,Lo tuyo y lo mio no es oficial pero tu no eres cualquier puta tu eres especial.,discredit
2630,Santi: estoy aburrido Tia: por qué no trajiste tu pista así jugabas? David: Cállate hija de puta de pedo que lo hicimos olvidar😂 #MerryChristmas,dominance
2631,"@xAlexJuegaJuego No necesariamente por enseñar de más en una foto signifique que sea puta, creo que necesitas familiarizarte un poco más con el concepto y no es que la defienda pero quitense esa puta mentalidad de que por tomarse una foto así ya es una 'P",non-sexist
2632,@BarraganAdolfo @PinkyGrace_ 😂😂😂😂😂😂😂 odio los y yo másssssss jajajaja o pues a mi... callate la puta boca y escucha joder! JAJAJA,non-sexist
2633,@Ricardo202 Imbecil eres tú. Ya sácate ese rancho de la cabeza. Miles de niñas niños y jóvenes padecen de acoso en línea y en la vida real. Pendejadas como esas que tuiteas mantienen vivo el odio hacia jóvenes glbti. Muchos que no tienen ni guía o protecc,non-sexist
2634,Justo en el autoestima el puto del orto. Tu puta madre te va a enseñar a cantar. CHAU.,non-sexist
2635,Esa gente que te quiere venir a enseñar historia y en su puta vida toco un libro. No me interesa la historia que te enseñaron tus viejos...,non-sexist
2636,"@EstefCastilloS ojala te vayas al infierno, que la vida te de todo lo que te mereces por puta.",sexual_harassment
2637,@sellanesxsmile ABU LA PUTA AMDEW FELICIDADES TE LO MERECES MUCHISIMO,non-sexist
2638,@JorgeCalixHN Safate perro hijuelagranputa q putas hablas mierda perro basura bastardo son los pocos adjetivos q te mereces escoria,non-sexist
2639,ODIAME ERO AL MIRARTE A UN ESPEJO RECUERDA YO SOY AGIL Y ATRACTIVA TU ERES UNA PUTA CERDA😁😁😁,discredit
2640,SI SOLO ME DESPERTARON PARA PROVOCARME UN PUTO ATAQUE DE ANSIEDAD MEJOR ME HUBIERAN ASFIXIADO CON LA PUTA ALMOHADA,non-sexist
2641,Puta es puta y se trata como puta mujer es mujer y se trata como mujer😴💪,discredit
2642,dices que eres super puta porque le diste tu numero a un chamo que ni conocías ... cállate niña rata,discredit
2643,@LopezCamilo97 QUE TE CALLES GRAN HIJO DE PUTA,non-sexist
2644,a veces quiero opinar algo pero me doy cuenta que no tengo ni puta idea del tema y antes de decir cualquier cosa mejor me quedo callada,non-sexist
2645,@elisacarrio Que gorda hija de puta. Te mereces ser jubilada de la minima. Forra de mierda,discredit
2646,"HIJO DE MIL PUTA. HAY QUE ENSEÑARLO A VOLAR A ÉL POR SER UNA MIERDA, QUE BRONCA WEON https://t.co/Sm3Vgeph3p",non-sexist
2647,@floorperaalta @LeooAntonelli Cállate vos Puta de mierda,discredit
2648,No os voy a enseñar lo guapo que está @Dosek14 hoy porque soy una puta egoísta de mierda.,discredit
2649,"E insisto con esto de 'libertad de expresión, puedo decir lo que quiero' claro, nunca en la puta historia enseñaron el concepto de libertad. Que claro, va de la mano con la Responsabilidad. Es decir, q lo que expreses de manera libre tiene q ser de forma responsable.",non-sexist
2650,New video posted: brunoymaria Mi mujer es muy Puta y Folla con un Fetichista https://t.co/GOzQ0DPxYZ #fapza,discredit
2651,"Ay una chica es mi salon que es muy puta, y acabo de pelear con ella en chat pero no me quiero pasar. Acá en twitter si la puedo insultar ya que nunca lo verá LA CONCHA DE TU MADRE ESPERO TE MUERAS HIJA DE PUTA (mentiras, no soy tan mala, pero se lo merece).",discredit
2652,@Liberty_yere @_SR_REX Mima cállate la puta boca JAJAJAJAJAJAJAJAJA,discredit
2653,"En mi casa parece a propósito, cuando duermo hablan casi gritando los hijos de puta les voy a enseñar a respetar a facazo limpio",non-sexist
2654,"@HimeNoSex Con mi verga te enseñaré lo que es ser una puta de verdad sin valor,que solo piense en chupar vergas y beber semen espeso y caliente",sexual_harassment
2655,"Que bien se siente flamear, se lo merecía la hija de re mil puta",discredit
2656,@gabicerru Anda a la puta q te pario. Quien te pensas q sos para enseñar a la militancia? Te la das de sobradora encima jaja . En breve terminas como sanguchito Bossio.,discredit
2657,@VTVcanal8 Maduro tu eres un maldito a ti lo que te sale es vala hijo de puta,non-sexist
2658,@nsascast @MarHuidobro menuda cara tienes..si tienes verguenza cállate la puta boca que menuda mierda has parido tia,discredit
2659,Me he pasado toda mi puta vida teniendo que enseñar el carnet para demostrar que tengo la nacionalidad y que nací aquí. He tenido que decir dos veces o tres mi nombre. Porque María del Carmen con mi cara como que no.,non-sexist
2660,"@elisacarrio Cállate gorda hija de puta, las veces que te vi entrar en la iglesia de Av Santa Fe, no haberte mandado a la concha de tu madre . Chupa pija de represores chaqueños.",discredit
2661,"Tu cierra la puta boca, que con las manos manchadas de sangre no se habla o no te lo enseñaron tu padres? https://t.co/dCHef9mmQ6",non-sexist
2662,osea si quieres enseñar el culo lo haces y eso no te convierte en un prostituta o en una puta vaya,non-sexist
2663,"Nadia me va a enseñar a ser una perra odia hombres, la amo💕",non-sexist
2664,"Nada te pidió tu puta opinión cállate alv. -Yo, cuando me dan una opinión que no pedí.",non-sexist
2665,"Ojooooo que Adán la lía, en el autobús mientras celebraban la victoria, decía esto: 'Mi novia es sevillista, y es una puta más'",discredit
2666,"@Rafa_Hernando @cope_almeria Venga hombre!, callate la puta boca que ofendes con estos Santos cojones que tenéis.",non-sexist
2667,@EAbidalOfficial @elchiringuitotv @jpedrerol En toda la puta boca!! Para q no hableis mas tonterias q sois unos vendehumos!!!,non-sexist
2668,Grillo de mierda son las 3 de la mañana callate la puta madre hace casi 24 hs que no duermo hdrmp!,non-sexist
2669,"Adán canta “mi novia es sevillista y una puta más”...enhorabuena por la victoria. La prima, podrías usarla para que te enseñen valores, respeto y comprarte algún libro de autoayuda para semejante idiotez.",discredit
2670,TE MERECES QUE SE TE QUEME LA MILANESA Y TODO LO MALO DEL MUNDO. Una puta temporada me faltaba U N A S O L A https://t.co/erOF235vpq,non-sexist
2671,Ej2: es que es bien puta anda enseñando su cuerpo y eso en que le ayuda a ser feminista?,discredit
2672,"Yo con alguien tóxico>>> “Mira, hacemos como que tú eres 2017, y te vas muy para la gran puta mierda...”",non-sexist
2673,"Adan: mi novia es sevillista, y es una puta mas..ahi claro que sii el señorio y la caballerosidad que le enseñaron en la cantera del Real de Madrid. Eso se mama desde chiquitito jeje⚽👍",discredit
2674,@Epic339YT DAME MI PUTA CUENTAAAA!!!!!! TU ERES EL MENTIROSO TUS SORTEOS SON FAKE,non-sexist
2675,Hay muchos votantes de Cambiemos q de chicos parece q no les enseñaron q ser hijos de puta esta mal https://t.co/mrJEAFymx1,non-sexist
2676,"@jxrkthixf Nathan Drake es un buen polvo y tu eres una puta paja. -dicho eso escupió cerca de sus pies con em ceño fruncido-. Ojalá la avaricia acabe contigo, Rafe. -dicho eso le dio la espalda, haciendo amago de irse-.",stereotype
2677,"Ah, bueno.... El super ministro. Callate hijo de mil puta. https://t.co/fKOcYm05mu",non-sexist
2678,@ere_75 @marjorie_aj71 Así como tú eres maricón y puta tapiñada 🤣 tu obsesión solo produce risa.,discredit
2679,"PA Q TU ME RECLAMAS, HAY MILES DE MUJERES Q DICEN Q ME AMAN PERO TU ERES LA PUTA Q SIEMPRE YO MONTO EN EN LA CAMA",discredit
2680,@Jaime_Parejo Has visto a Adán decir 'mi novia es sevillista y es una puta más' en un vídeo colgado por el Betis en su cuenta de Twitter?,sexual_harassment
2682,"Si quieres enseñar a hacer algo a un perro enseñalo bien y con amor, no reventandolo a palos hijo de la gran puta, de vd los que maltratan a los animales merecen la peor de las muertes, asi lo digo",non-sexist
2683,"@TheGotzReport El hijo de puta quiso estirar el pase al arquero hasta el último momento, merecía ser gol y que lo maten.",non-sexist
2684,'Tu mujer es muy linda para verla con un solo ojo' la puta madre jajajajajajajjajaj,non-sexist
2685,@Josesan67864527 @peIirubia Tu eres un hijo de puta. Error ir por la calle sola????,non-sexist
2686,@nicolastomas El puta Cataluña me sale del corazón. El puta España me lo enseñaron en el colegio.,non-sexist
2687,PUTA MIERDA COÑO. Se merecía quedarse Mireya coño. #OTGala7 pues nada Cepeda nominado otra vez.,non-sexist
2688,“La gravedad de la violación no desvirtúa la infamia del acoso sexual” https://t.co/6j7c8Gaa8w,non-sexist
2689,@jarid_pereira @maria_lejandra6 jarid callate brothal ella era puta pero aurelio es tan santo verdad. ella sabia con quien acostarse pa tener las cone,discredit
2690,Tu novia es pelotuda o se le descarrilaron los dientes? La puta madre esa inseguridaad mamita,discredit
2691,"Lo vuelvo a mencionar porque es que me cabrea mucho que por gilipollas que tienen que hacer putas tonterías, se mueran animales sin necesidad y las familias tengan que pasar por eso; porque es que le pasa a mi perra y os pego yo el petardazo en la cara hijos de puta. https://t.co/hQV68mqHiX",non-sexist
2692,@GuilleLobo Callate la boca pedazo de hijo de puta. Doña Rosa con micrófono.,non-sexist
2693,@Vegan_GirlPower No hay que enseñar a los estafados por los bancos como no quedarse en la puta calle. Sus empleados deben saber practicar banca etica.,non-sexist
2694,"Qué basura de vecinos, asquerosos, mezquinos e hijos de la gran puta que tienen que inventarse que el vecino hace ruido y van y llaman a la CNP para que se presenten aquí, en mi puta puerta, hace una media hora porque les apetece molestar al vecino de arriba.",non-sexist
2695,"'Cada palabra que has dicho está mal' es el nuevo 'Tú cállate, que no tienes ni puta idea'.",non-sexist
2696,@screamuel Callate ya pesado! Contándome tu puta vida,non-sexist
2697,Puta madre😩 mi novia es una belleza 😍😩,non-sexist
2698,Perdón pero FLICKER MERECÍA ESTAR POR LO MENOS EN UNA NOMINACIÓN LA PUTA MADRE SABÍA QUE LOS PREMIOS SON UNA MIERDA PERO NIALL HORAN LO MERECE LA CONCHA SUYA,non-sexist
2699,@kylieminogue para mi tu eres la PUTA COBARDE q canto TIME BOMB hace 5 años y medio..para seguir AGRANDANDO TU €GO_$€XO A COSTA DE TODO O HASTA DE DIOS como hizo la PUTA DE EVA CON $ATANA$ https://t.co/5Y1UMxOWlL,discredit
2700,@LuisitoComunica Eres un hijo e puta que te mereces lo mejor chido por ti felicidades perrón festejemos en grande con esta melodía! https://t.co/nLmylXYjkB,non-sexist
2701,@pnique @Pablo_Iglesias_ Callate de una puta vez gilipollas a ti que cojones te importa lafgate para tu pais y dejanos en paz a la puta calle,non-sexist
2702,@Rickylpiola @Guady_07 @cande_teves123 @paz_bentivenga tu perra es alta neurotica asi que callate,discredit
2703,"@Nosolopam Regalé el libro a mi hija de 14 años y no veas qué éxito...Le está encantando. Gracias de corazón, Pamela. A seguir currando. Feliz año! !",non-sexist
2704,"Maradona neta es un hijo de puta, ya hiciste lo que hiciste en tu tiempo, ya cállate la boca",non-sexist
2705,"es una puta gilipollez alarmarse asi, enserio que hay de malo? no esta desnuda no tiene nada que enseñar, por que tanto revuelo? Para eso puedes poner ropa a tu pj si tanto te molesta verle 'desnudo' un poquito de logica",non-sexist
2706,@M99BARRET @Jodete_K @mauriciomacri Callate hijo de re mil puta . La concha de tu puta madre sos un enfermito . Cuanto te pagan por mensajes . Puto lame culo,non-sexist
2707,"Hijo de perra no mereces vivir, tu cara es el símbolo diablo en la tierra https://t.co/iYUV46UI6U",non-sexist
2708,mi novia es demasiado hermosa puta vida nojoda culo,non-sexist
2709,"@Sora_Rubiuh I:Por que se lo merecía y por hijo de puta Esa no es una respuesta subnormal de mierda I:Vale,le pegue por Dani,porque lo hizo sentir mal,y porqué le estaba haciendo daño poniéndolo celoso ......-Agache la cabeza-",non-sexist
2710,"Esta chica es hermosa la sigo y la dejo de seguir y no me sigue , que hija de puta",discredit
2711,@manuelburque Ojalá encontrarmelo por la calle y darle un puñetazo en la cara con mi puño de maricón. Que asco de escoria.,non-sexist
2712,Sacar la bandera de tu pais es provocar...ahora lo entiendo todo...hijos de puta!! https://t.co/Nc0Bwti4T2,non-sexist
2713,"Eres la puta ama — Por eso soy tú esposa, porqué tu eres el puto amo. https://t.co/Cr2RVekPUO",non-sexist
2714,@clau_benedito @yaoecabrera Callate pendejo mogolico de mierda hijo de mil puta la concha de tu prima zorra chupa pija,non-sexist
2715,@edward18jgm @PunishedLivinx Tu eres el gilipollas que no has tocado un libro de historia en tu puta vida y vas de listo sin saber de lo que hablas,non-sexist
2716,"Hay que ser miserable para querer ganar visitas enseñando el cuerpo de un chaval que se ha suicidado, valiente hijo de puta",non-sexist
2717,"Es que es de puta risa, os tendría que enseñar todas las transcripciones de los chats al soporte de Amazon, da para pelicula.",non-sexist
2718,@AguuusRusso Pero que hija de puta callate Jajajajajajajajaj,discredit
2719,@Isranutrof CALLATE PUTA! MIS JOJOS VUELVEEEEN 😍😍😍😍,non-sexist
2720,Lo único que debe votar una mujer son sus tetas cuando hacen deporte. #GravedadAnteTodo,discredit
2721,"LA PUTA MADRE LA PUTA MADRE ESTOY LLORANDO. SABIA QUE IBAS A GANAR, LE ESTABAS PONIENDO TODI A ESTO. LO RE MERECES, ESTOY TAN FELIZ. DESEABA TANTO QUE SEAS LA GANADORA. @twogayghosts https://t.co/GP3sPYSnkG",non-sexist
2722,"@Jaack Mirá que tú no lo sepas apreciar no te da el puto derecho de insultarle ok? Así que cállate la puta boca que él es mucho mejor persona que tú, Imbécil.",non-sexist
2723,"@BayasFb Cállate mmvg, hoy te saco la puta 🖕",non-sexist
2724,@realmadrid @Benzema Ya retirate hijo de tu puta madre solo das pena en el campo no mereces estar en este equipo solo por que te ha de cojer el pelón de entrenador,non-sexist
2725,@pgmenorca @paulagonu Tal vez te suena dice la hija de la gran puta si te conoce hasta sin gafas mira callate,discredit
2726,@Cinemascomics @BenAffleck Puta mierda Ben affleck es actor que se deje de tonterías y que vaya más al gimnasio que anda que no está gordo,non-sexist
2727,@JoseAMeadeK Si tu eres lo mejor puta madre q sera la peor,discredit
2728,"#OTGala7 ostia puta!! Pedazo de actuación!!! Se esta comiendo a Cepeda... Vamos mireya te lo mereces, es muy grande!!! Menuda pedazo de artista!!! Impresionante 🎼🎵🎶 #MireyaSeQueda #OT @17OTriunfo",non-sexist
2729,lpm jonghyun fue un ángel hasta su último día en esta puta tierra que no lo merecía,non-sexist
2730,"@mazomazo80 @eldesmarque_sfc Todavía no he escuchado en el RSP 'mi novia es bética y es una puta más ' ,ustedes lo cantáis con frecuencia, a lo mejor no sois tan buena gente y graciosos como dicen...",discredit
2731,"@kike_0901 Ya cállate a la verga, tu eres una puta bestia",dominance
2732,A estos muchachos nunca les enseñaron que nunca se tienen que separar? Hijos de puta,non-sexist
2733,"ANALIZO LA SITUACIÓN POLÍTICA DE VENEZUELA Y NO ENCUENTRO ENTRE TANTO HIJO DE PUTA A NADIE QUE MEREZCA LA PRESIDENCIA DE VENEZUELA EN 2018, NI GOBIERNO, NI OPOSICIÓN RATAS DE LA MISMA MADRIGUERA, CAIMANES DEL MISMO POZO. TAL VEZ DIOS NOS SALVE O NOS INVADAN LOS MARINES...",non-sexist
2734,@aurelionuno @lopezobrador_ @JoseAMeadeK Cállate hijo de puta no sabes ler para empezar pendejo de miarda,non-sexist
2735,"Jurado NO OS MERECÉIS ni un GRACIAS de Mireya, se ha ido por vuestra puta culpa y esa nominación que os sacasteis de la manga, estaréis orgullosos. #OTGala7",derailing
2736,@piazzaagustina @Flantasma1 JAJAJAJAJAJAJAJAJAJAJAJAJA por favor callate hija de puta,discredit
2737,"que asco cuando vas sola por la calle y te gritan los viejos babosos estos, callate hijo de puta q podes ser mi padre-.-",non-sexist
2738,FELIZ AÑO ESPERO QUE OS VAYA DE PUTA MADRE PORQUE OS LO MERECÉIS HOSTIAAAAAAAAAAA,non-sexist
2739,"@Ark_antos Y por qué el.peor insulto que se te ocurre contra una mujer es puta?? Es mucho peor ser violador y/o asesino. Siendo putas sólo perdemos nosotras... Pero, ahí está, el machismo cultural. 'Eh, q yo no soy racista, q tengo un amigo negro'.",non-sexist
2740,"LOCO LA PUTA MADRE,NO TODO TIENE Q VER CON MI NOVIA ES LA LETRA DE UNA CANCIÓN",non-sexist
2741,"@BeaVMBelieber Cada uno va como quiera, cállate la puta boca.",non-sexist
2742,@LuisitoComunica @auronplay Pues tu eres un hijo de puta que te haces pasar por @AbrahamMateo 😡😡😡😂😂,non-sexist
2743,"Hijo de puta, y tú además has jugado con la selección. No te mereces el respeto de ningun español. Perro. https://t.co/OM5lzbJuSE",non-sexist
2744,Mira que su ex era una chica de puta madre pero esta mujer es muy pedante 🙃,discredit
2745,"Puta este perro no te odia , es machista y bastanteo machirulo curioso . Tu eres tuya y ningún machito te tiene que poner la zarpa encima https://t.co/fh8haF5WNW",discredit
2746,@todonoticias Callate hijo de puta mentiroso son pelotudo que seguis mintiendo ladron andate de la Argentina,non-sexist
2747,@octavariumarg lo mereces maldito igo d perra,non-sexist
2748,El enojo de una mujer es como la luz de 'Check Engine'... no tienes ni puta idea qué está pasando y es mejor esperar a que se apague solo...,stereotype
2749,@Juanmaherrera27 @YouTube a saber que hijo de puta te la enseñaria,non-sexist
2750,@lasttriot CINTIA LA PUTA MADRE!!! TE LO MERECES UNA BANDS AMIGA 💕💕💕,non-sexist
2751,Cuando valen dice que esa chica es mas puta jajajaja almenos nos llevamos bien odiando a la misma persona,discredit
2752,"Tú cállate pinché puta y ve a darle de tragar a tu asquerosa bendición, ramera de mierda. https://t.co/8WAh67Bjuk",discredit
2753,@Albert_Rivera @manuelvalls Cállate tu puta boca cabron de mierda,non-sexist
2754,"@alfreserramanci mira grandísimo hijo de puta, mal parido, rolo de cabron tú eres una grandísima plasta de mierda que solo pusiste al becerro de Maduro acabar con la economía de vnzla",non-sexist
2755,"@Kiikemartinez96 Pasalo de puta madre niño, a disfrutala que te lo mereces!!!...no me eches de menos jajajajaja",non-sexist
2756,"De verdad hay gente tan ruin y tan hija de puta capaz de inventarse que tiene cáncer y que se esta muriendo?, pero con que fin?, es que no logro entender que ganan diciendo eso... https://t.co/NtgnfdBZ9V",non-sexist
2757,"Tu novia es más puta que se sacó un ojo para tener otro hueco, son pajeros😅😅",discredit
2758,"@SergioMassa @GracielaCamano @PatoBullrich CALLATE FORRO ALCAHUETE Y ARRASTRADO DE LA KRETINA HIJA DE MIL PUTA QUE AUN HOY TE SIGUE DIRIGIENDO TITERE!! NO TE OLVIDES QUE NO LLEGAS NI A CEBOLLITA☝, PERDISTE LAS ELECCIONES EN TU PROPIA INTENDENCIA PECHO FRI",non-sexist
2759,@Markitus_PM @LenVGC Joder que te calles ostia puta,dominance
2760,Hoxe meu abuelo vaime enseñar a usar a escopeta e estou superemocionada 😍😍😍 a miña nai non lle fai puta gracia pero me da iwá,non-sexist
2761,A cuántos rechace x vos y salís a decir que soy una puta ¿Tus viejos te enseñaron a respetar a una mujer?,discredit
2762,@edufeiok Las mujeres son dueñas de su cuerpo mas alla de lo que vos y tu puta iglesia catolica piense edu,non-sexist
2763,Que odio cuando estoy hablando con una persona y hay otra metiendo bocadillo. PERO CALLATE LA PUTA MADRE,non-sexist
2764,"@puig_valls ¿ Inferiores ? Tú eres una puta Nazi, eso eres.",discredit
2765,@Guitar_Sonic @tudicesmiau @SrGuillester211 Mira chaval eres un puto gilipollas callate ya de una puta vez,non-sexist
2766,@MarinaAlbiol Y tú eres una comunista hija de mil puta que no sabe que la dictadura en Venezuela está matando a la gente de hambre,discredit
2767,"'no me gustan las tías que enseñan' De puta madre colega, pero cállate la boca y no le digas nada a la chavala porque en todo caso el problema lo tienes tú por considerar que una tía vale menos por hacer eso y encima te crees que es normal",non-sexist
2768,@TereGarciaOK CALLATE PUTA !!!!!!,discredit
2769,@diegocruzva @SiletiumNaturae De hombre a hombre: Cállate de una puta vez que no tienes ni puta idea,non-sexist
2770,“Nena tú eres de lo más linda. Tienes cara de puta” QUEEEEEE JAHAJAJAJAJAJAJAJJAJAJAJAHAJAJAHAHAHAHAHAHAJAJ,discredit
2771,@kmiiturria Cállate la boca y hablame hija de puta,dominance
2772,"Una mujer denuncia acoso, abuso o violación y la mandan a la casa. Despues quieren parar los femicidios poniendoles mas pena. Cuando no te da, no te da.",non-sexist
2773,"les juro que no me creí al ver ese puto vídeo de logan paul, wacho, vos no mereces ni vivir, no sos un ser humano, eres una puta mierda.",discredit
2774,"Mira, estoy MUY HASTA LA PUTA POLLA de ver coreanos en mi TL solo porque Twitter decide que es buena idea enseñarme los putos likes de la gente, de verdad, hasta los putos cojones de ver a los tontos estos.",non-sexist
2775,"te mereces nada y yo te doy todo que hijo de mil puta, juro por lo que sea no volver a contestarte ni un solo puto mensaje, siempre haciendo cosas por vos y vos valorando un culo",non-sexist
2776,Yo nunca le he dicho puta a una mujer pero socia tú eres senda petardo 😂😂 estas navidades no voy a comprar pirotecnias ya contigo vasta 😂😂😂,discredit
2777,@hezmick Y tú eres un auténtico #cateto No hables de lo que no tienes ni puta idea #payaso https://t.co/0LqVDlR8Ei,non-sexist
2778,@Carlos07_rcd @AntimadridVCF No mereceis estar en 1 division sois la verguenza de la liga puta depor,non-sexist
2779,Puta madre que paliza les metieron a los Kliver madre mía no merecían morir asi #lasmalcriadas,non-sexist
2780,@lNeko_ @xTiko98 Callate y metete party de una puta vez,non-sexist
2781,@Miriamsexxx Me parece que sería bueno hacerte eso y más. Tu eres más caliente que esa puta.,sexual_harassment
2782,@Relatofeminista @hartadcrisis Podéis decirle a la subnormala esta que para qué coño me deja aquí un mensaje si me va a bloquear xD. Ya hay que ser cobarde y cínica.,discredit
2783,"@HendyMonteiro Empiezas de puta madre el año jeje Me alegro la ostia por ti bro, te lo mereces.",non-sexist
2784,@yungpichaku @3adawiyaaa tu eres mi problema puta x,discredit
2785,"@IrantzuVarela @HormingAtomica Del genero se saldrá, lo de ser un imbécil se arrastra, como la sombra, para siempre.",non-sexist
2786,@Vilgefortz_ Me enseñaron que a los hijos de puta como tú hay que dejarlos bien muertos.,non-sexist
2787,@humbertotweets Ya me doy cuenta tu eres un gran hijo de PUTA? O NO? MMMMMM,non-sexist
2788,"Manuel Bartual cállate la boca de una puta vez, pesado de los cojones.",non-sexist
2789,VAMOS LA PUTA MADRE FLORENCIA TE LO RE MERECIAS FEDE LA TENES ADENTRO PETIZO PUTO ahre igual si estoy feliz callense,non-sexist
2790,@abdalabucaram Hijo de puta...! 'Espero q me leas' tu eres el q tiene q estar preso rata maldita pronto t llegara la hora..! Espero y te quedes a afrontar tus actos como 'hombresito' si es q lo eres y no sales huyendo hdp..!,non-sexist
2791,"@tonialba te refieres a que como tu eres nacido de una puta,te da rabia que los demás no lo sean.Desde luego tienes cara de no haber conocido a tu padre.Mamarracho,cerdo,unineuronal,subnormal,patetico hijo de la gran puta y feo el cabron",non-sexist
2792,Negra hija de puta. Vos si que te mereces q Maten a bollos https://t.co/iJKWodk33R,discredit
2793,@MasterofCR @Exodial0 @GuidoNJ99 Callate la puta boca resentido y la proxima ves busquen vaselina porque no queremos hijo,non-sexist
2794,Jajajaj que chica es la plata la puta madree,discredit
2795,"Si alguna vez te trate como una princesa perdoname, no te lo merecías sos una puta.",discredit
2796,Le dije a mi vieja que era rompe pija y me dice ' callate puta'AJJAJAJA la odio,discredit
2797,Forzando la puta puerta y diciendo 'NONO! ES MIO ES MIO NONO! NO TE LO VOY A ENSEÑAR ES MIO!' Asi por la puta cara... De verdad que necesidad tendra la señora de coger un puto movil cuando te hemos visto ostia... Roba una tienda no robes moviles a unos jovenes que no tienen culpa,non-sexist
2798,"Kirei, mereces una muerte lenta y dolorosa hijo de puta. #FateZero",non-sexist
2799,@cinta16_ C I N T A QUE TE CALLES LA PUTA BOCA SI NO ME VAS A ENSEÑAR NADA QUE LO PASO MUY MAL JODER,dominance
2800,Amo a mi sobrina pero no puede tener esa voz de pito la puta madre. Callate un poquito o habla en modo mute no se. Igual te estimo,dominance
2801,@diegobossio CALLATE CINICO HIJO DE PUTA...YO TE VI APLAUDIR CUANDO LA KRETINA LOS LLAMABA CARANCHOS!!!!,non-sexist
2802,@AndreiusArdilla Me flipa😍 Me tienes que enseñar a hacer pelo me cago en la puta JAJAJA,non-sexist
2803,@FioreSalo Callate vs puta,dominance
2804,me hartan ya las pinches viejas estas que l tiran mierda a Irina la puta madre callate malparida que pierdes tu puto tiempo,dominance
2805,Weyy callate luego lloras porque te jalan el pelo psh puta,discredit
2806,@bysTaXx Let's go with all the videos No se si escribi biennial no y the parces a yordi el ninio polla y no solo en la Cara 😏😏😏😏😏,non-sexist
2807,Quien coño esta votando me cago en la puta os merecéis un machete en la tráquea siempre fiel a las lentejas cabrones https://t.co/ifqcSLX3qi,non-sexist
2808,"Mi negrita es un qlito hermoso, puta es que esa mujer es bella💕 y tiene unos ojos que enculan 😌😌💕",sexual_harassment
2809,@guarneto @nytimesES Jose tú vives en Venezuela? Eres venezolano? Si ambas respuestas son no te diría que te calles la puta jeta.,non-sexist
2810,"No es a huevo venir con tus tops y enseñando en el gym pinche puta, vine a entrenar no a saber de qué manera te la puedo meter.",discredit
2811,"@elchiringuitotv Dais putisimo ASCO hijos de puta, no mereceis el respeto de nadie",non-sexist
2812,dices que no eres otaku pero te viste un anime de 148 capitulos hola??????????????? — Cállate la puta madre https://t.co/g2Q88EbC3n,non-sexist
2813,@okdiario De qué vas este payaso. Cállate ya de una puta vez. Y deja de echar mierda a los demás.,non-sexist
2814,"Odio esperar en cajeros la reconcha de tu madre puta, te voy a enseñar a usar un cajero hijo de puta, la puta que te parió te odio",non-sexist
2815,"@mrtceb @benjiscola55 Pero vamos mi novia es Sevillista y es una puta más .... SI LO ES SE DICE Y NO PASA NADA , es que disfruto más contigo que con mi mujer 👋👋👋👋👋",discredit
2816,"@hunterxkylie A Barranquilla no a mi puta casa, cállate",non-sexist
2817,"@Ikana_Kami @franco_esca Tu si puta. Tu eres diferente. ❤️ Felícita navidad, Año Nuevo y Reyes wey! Ya no te dejas ver.",discredit
2818,@manuelrosalesg Cállate la jeta Hijo de la Gran Puta!!! Si te veo te doy un solo coñazo,non-sexist
2819,Cepeda que te calles hostia puta que es que no puedo mas contigo!!!!,dominance
2820,@CarlosSalazarB @hcapriles TU ERES OTRO HIJO DE PUTA COMO EL CAPRILES,non-sexist
2821,Puta escoria es quien te hace sentir así de mal porque no te mereces sentirte así de mal. https://t.co/hQrn2h0fIA,non-sexist
2822,@jonnycasals SON UNOS HIJOS DE PUTA SARAH SE MERECÍA SER UNA ARQUITECTA :(,non-sexist
2823,"@YVONNEDELATORRE @irenegaro @EPN @t2xmx @lopezdoriga Ya callate puta que no te hartas de escribir estupideces? Prostituta del sistema, viejita de mierda.",discredit
2824,@EdiFlawers Tienes la misma probabilidad de pegarte con los trakatraka en la cara que los tendrías con una tuba.... https://t.co/NOztZVuoMv,non-sexist
2825,"'All I want for Xmas is yoQUE TE CALLES DE UNA PUTA VEZ, LOQUER, CÁLLATE YA",non-sexist
2826,La vida misma te va a devolver lo que te mereces hijx de mil puta https://t.co/o1HJynajUU,sexual_harassment
2827,"Llamar humor a decir 'Mi novia es sevillista y es una puta más' es insultar, principalmente y sobre todo, a las mujeres, y al humor también.",discredit
2828,YA CALLATE HIJO DE TU PUTA MADRE TENGO COSAS QUE HACER Y QUIERO DORMIRRRR PARA EVITARLAS,non-sexist
